id,name,zip_code,city,latitude,longitude,rating,review_count,category,distance,is_closed,has_hours,has_transactions,price,total_pop,median_income,median_age,median_home_value,total_households,pct_bachelors,pct_prime_gym_age,competition_1km,competition_3km,competition_5km,is_thriving,log_review_count,success_score,gyms_in_zip,market_gap
66u18CGIr4ThoyOwMLYeUw,Alpine Yoga,84004,Alpine,40.45256,-111.77925,0.0,0,healthtrainers,5965.1367675898355,0,0,0,0,10427.0,170500.0,38.9,980300.0,3188.0,21.770403759470604,12.7937086410281,4,11,15,,0.0,0.0,5,22233.333333333332
ysTZx0yiBphoYgLV4f2sqA,Total Health and Fitness,84062,Pleasant Grove,40.3602,-111.76435,0.0,0,weightlosscenters,11640.343142498954,0,0,0,0,47813.0,105649.0,27.8,536100.0,13931.0,16.987011900529144,23.627465333695856,3,22,29,,0.0,0.0,14,75313.33333333333
sW8fcNi7d38RDgKD8tbbFg,Club Pilates,84062,Cedar Hills,40.415217141245634,-111.77110212890494,0.0,0,pilates,6996.097186666189,0,0,0,0,47813.0,105649.0,27.8,536100.0,13931.0,16.987011900529144,23.627465333695856,1,8,21,,0.0,0.0,14,75313.33333333333
3qh3JPoPY5JA7v2x4uOIMw,Vista Yoga,84004,Alpine,40.45256,-111.77925,0.0,0,healthtrainers,5965.1367675898355,0,0,0,0,10427.0,170500.0,38.9,980300.0,3188.0,21.770403759470604,12.7937086410281,4,11,15,,0.0,0.0,5,22233.333333333332
z4f2SKHlFvv81L4LTi8zGQ,Thetacore Academy of Combat Martial Arts,84003,American Fork,40.36865,-111.78863,0.0,0,martialarts,11852.51824016998,0,0,0,0,57430.0,120330.0,28.0,630300.0,16613.0,18.986592373324047,23.543444192930522,8,16,29,,0.0,0.0,19,67605.0
296vX1QZt8XmQt4ZPy9n3A,Ray: Massage & Wellness,84117,Holladay,40.6662332,-111.83119880353044,0.0,0,massage_therapy,25528.757881987756,0,0,0,0,24980.0,87813.0,40.9,648900.0,10702.0,24.171337069655724,20.144115292233785,10,15,62,,0.0,0.0,18,26484.210526315786
WgNSIyeZa29HkOUZ87cu5g,Fitivated Fitness,84020,Draper,40.5252265930176,-111.881622314453,0.0,0,healthtrainers,11276.307549358586,0,0,0,0,50278.0,128910.0,34.3,784800.0,16981.0,20.65316838378615,19.990850869167428,4,18,31,,0.0,0.0,22,43699.99999999999
oN6AlSFFdKoVbajK9_QG8Q,The Anatomy of Wellness,84121,Cottonwood Heights,40.6251747,-111.8207605,4.9,29,massage,,0,1,0,2,38912.0,115515.0,41.1,659900.0,15436.0,24.097964638157894,18.493009868421055,4,15,45,1.0,3.4011973816621555,0.8045079836019078,17,39977.77777777778
GyMHs8PiJ417GbqD65zcTw,Mountain Yoga Sandy,84094,Sandy,40.581649659582894,-111.85228631901076,4.6,66,yoga,,0,1,0,0,27507.0,106732.0,36.5,528700.0,9714.0,19.111498891191335,21.372741483985894,2,25,46,1.0,4.204692619390966,0.8488070138241194,12,45223.07692307692
lkv46KzWibb2AU55gi-ZRA,Absolute MMA,84088,West Jordan,40.6099,-111.93048,5.0,16,martialarts,,0,1,0,0,39228.0,105142.0,34.5,482500.0,13082.0,12.977974915876414,21.211889466707454,1,19,36,1.0,2.833213344056216,0.7619866229338552,21,37822.72727272727
_CSPFr9GieWI0AHd7ogdyg,Big Mountain Barbell,84047,Midvale,40.6121199,-111.911007,5.0,18,healthtrainers,,0,1,0,0,37411.0,75954.0,33.1,434300.0,16280.0,16.5726657934832,31.530833177407715,1,11,43,1.0,2.9444389791664403,0.772271633269322,9,117960.0
4Na1GPIGUAMWuw9x-ABOjg,Purify Wellness Center,84062,Pleasant Grove,40.35095178486144,-111.76098355998916,4.3,21,yoga,,0,1,0,0,47813.0,105649.0,27.8,536100.0,13931.0,16.987011900529144,23.627465333695856,1,22,32,1.0,3.091042453358316,0.7158280247053841,14,75313.33333333333
hQdXK2Oe7pH3WCOzFvLQjQ,Neighborhood Acupuncture and Healing Arts,84020,Draper,40.52259968172675,-111.86464929833544,4.7,12,acupuncture,,0,1,0,0,50278.0,128910.0,34.3,784800.0,16981.0,20.65316838378615,19.990850869167428,5,15,24,1.0,2.5649493574615367,0.7071803103241266,22,43699.99999999999
W_sW-1gmb4kw7T7CccYZcg,Westwind Karate Schools,84070,Sandy,40.579011,-111.874025,4.6,10,karate,,0,1,0,0,30472.0,78991.0,32.3,461900.0,11540.0,14.882515095825678,23.601995274350223,5,24,48,1.0,2.3978952727983707,0.6817328553768931,15,44950.0
armVET_Q4fU0AHGtldd47w,Jeremy Horn's Elite Performance MMA,84070,Sandy,40.5854913,-111.9052229,5.0,6,boxing,,0,1,0,0,30472.0,78991.0,32.3,461900.0,11540.0,14.882515095825678,23.601995274350223,3,22,53,,1.9459101490553132,0.6799378890944546,15,44950.0
UTMSiLFDOTwtqaH2k2eD6w,Momentum Indoor Climbing- Sandy,84070,Sandy,40.564417706467005,-111.897902,4.0,56,climbing,,0,1,0,0,30472.0,78991.0,32.3,461900.0,11540.0,14.882515095825678,23.601995274350223,2,16,48,1.0,4.04305126783455,0.773860073132353,15,44950.0
O6TZChxAiFoEq-MdbDIDiw,Xcel Fitness,84121,Holladay,40.63959945701111,-111.83302187909852,3.7,75,gyms,,0,1,0,0,38912.0,115515.0,41.1,659900.0,15436.0,24.097964638157894,18.493009868421055,1,15,42,,4.330733340286331,0.7704619719263041,17,39977.77777777778
ckiv88p9G9RpfMJq5dYHIg,Unified Brazilian Jiu Jitsu,84095,South Jordan,40.5616157,-111.9227193,5.0,13,martialarts,,0,1,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,0,16,45,1.0,2.6390573296152584,0.7440330584229455,20,30328.571428571428
wrTChy7IJ9ysqxGzUZvIag,Personal Mastery Martial Arts,84093,Sandy,40.5931945,-111.83078077916794,4.8,18,kickboxing,,0,1,0,0,23871.0,138556.0,40.8,698900.0,7913.0,22.872942063591807,13.430522391185958,3,18,43,1.0,2.9444389791664403,0.752271633269322,8,35622.22222222222
ZCj4QbfqB_czH-Gc_CuDuA,Evolve Wellness Collective,84095,South Jordan,40.562785,-111.903721,4.5,10,yoga,,0,1,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,1,16,48,1.0,2.3978952727983707,0.6717328553768931,20,30328.571428571428
5-BvKiwXYRr7UB2hr4_Kpw,WestWind Karate,84047,Midvale,40.619881,-111.899476,4.6,11,karate,,0,1,0,0,37411.0,75954.0,33.1,434300.0,16280.0,16.5726657934832,31.530833177407715,2,11,46,1.0,2.4849066497880004,0.6897787785200128,9,117960.0
mWbxSuoaJufpbQ2_CbI8GQ,Orangetheory Fitness,84070,Sandy,40.56487,-111.89016,4.7,28,bootcamps,,0,1,0,0,30472.0,78991.0,32.3,461900.0,11540.0,14.882515095825678,23.601995274350223,2,19,50,1.0,3.367295829986474,0.7813731144772927,15,44950.0
QTvSe8eQ_720rBlKp_O1Ww,Yoga Sunné,84121,Salt Lake City,40.623697,-111.826592,4.3,26,yoga,,0,1,0,0,38912.0,115515.0,41.1,659900.0,15436.0,24.097964638157894,18.493009868421055,5,19,45,1.0,3.295836866004329,0.7347653195890929,17,39977.77777777778
kCLXx9NgZfOEys3STRj7rA,The Cliff Spa,84092,Snowbird,40.58260659252161,-111.65421125896988,3.6,55,spas,,0,1,0,3,27651.0,151500.0,43.2,764800.0,9366.0,21.35546634841416,12.509493327546926,0,3,3,,4.02535169073515,0.7322233970799276,6,49414.285714285725
4_MyAmae-ZQ4AKbwue4iTg,Mindpose,84043,Lehi,40.38821141606656,-111.8446784,4.4,16,yoga,,0,1,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,9,14,17,1.0,2.833213344056216,0.7019866229338553,22,93995.65217391304
ZfPeORlTE_Bcj1cl8_7QaA,Awaken Studios,84121,Salt Lake City,40.639136,-111.855087,4.5,16,barreclasses,,0,1,0,0,38912.0,115515.0,41.1,659900.0,15436.0,24.097964638157894,18.493009868421055,0,19,54,1.0,2.833213344056216,0.7119866229338552,17,39977.77777777778
qWZgkbOAxnpyx75PUpg7gw,Collin Willis Fitness,84020,Draper,40.50364,-111.8984059,4.9,14,healthtrainers,,0,1,0,0,50278.0,128910.0,34.3,784800.0,16981.0,20.65316838378615,19.990850869167428,2,12,27,1.0,2.70805020110221,0.7404128142734169,22,43699.99999999999
NW_n4LKv1ihlf8MMHUHnHQ,Cradle Your Soul Yoga & Massage,84020,Draper,40.5274184,-111.8973735,4.7,22,yoga,,0,1,0,0,50278.0,128910.0,34.3,784800.0,16981.0,20.65316838378615,19.990850869167428,2,14,38,1.0,3.1354942159291497,0.759938469541394,22,43699.99999999999
2hUyAc5gP7mo0gYXsZ7Zrw,StayFITT Training,84065,Riverton,40.5221651,-111.9342555,5.0,8,circuittraininggyms,,0,1,0,0,50768.0,128192.0,34.3,632100.0,15790.0,16.644342893161046,18.113772455089823,2,5,39,,2.1972245773362196,0.7031768797260619,13,65685.71428571429
J18xHVX6Cv1qQEG0RijRZA,Level Up Martial Arts,84094,Sandy,40.583597211252155,-111.86245996566372,4.6,7,selfdefenseclasses,,0,1,0,0,27507.0,106732.0,36.5,528700.0,9714.0,19.111498891191335,21.372741483985894,6,26,45,,2.0794415416798357,0.6522855079854728,12,45223.07692307692
B67jt2aW5FvcmwIG19P3Sg,Club Pilates,84043,Lehi,40.4332726738586,-111.8804735,4.6,11,pilates,,0,1,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,1,3,7,1.0,2.4849066497880004,0.6897787785200128,22,93995.65217391304
S6QXCEu_U5s32pCvc9BbJg,Karve Barre Studio,84042,Lindon,40.34755101452691,-111.72770207388731,5.0,9,barreclasses,,0,1,0,0,11725.0,121275.0,29.8,676900.0,3368.0,18.396588486140725,14.797441364605543,4,18,37,,2.302585092994046,0.7129195437388769,9,17350.0
ckRQQHtO550JF9JmYq1i5g,TITLE Boxing Club,84121,Cottonwood Heights,40.609318,-111.832133,4.1,47,boxing,,0,1,0,0,38912.0,115515.0,41.1,659900.0,15436.0,24.097964638157894,18.493009868421055,1,22,44,1.0,3.871201010907891,0.7679691171769947,17,39977.77777777778
o3twKUZ0eWNKN5X8srV0Dg,Lehi Jujitsu,84043,Lehi,40.3880615,-111.8501587,5.0,6,martialarts,,0,0,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,5,13,17,,1.9459101490553132,0.6799378890944546,22,93995.65217391304
cYt9VeabjtRX3SykM366YA,Crossfit Sandy,84070,Sandy,40.5838102,-111.8721781,4.6,9,intervaltraininggyms,,0,1,0,0,30472.0,78991.0,32.3,461900.0,11540.0,14.882515095825678,23.601995274350223,7,20,50,,2.302585092994046,0.6729195437388769,15,44950.0
atNDyoeFAkQzl3BhtismTA,Shao Long Academy of Chinese Martial Arts,84047,Midvale,40.6248341,-111.9016698,5.0,10,chinesemartialarts,,0,1,0,0,37411.0,75954.0,33.1,434300.0,16280.0,16.5726657934832,31.530833177407715,2,11,41,1.0,2.3978952727983707,0.7217328553768931,9,117960.0
NYp2_UW9MlpADF0_rXct1g,Factum Crossfit Boxing & MMA,84070,Sandy,40.599141,-111.909688,4.4,7,boxing,,0,1,0,0,30472.0,78991.0,32.3,461900.0,11540.0,14.882515095825678,23.601995274350223,0,19,54,,2.0794415416798357,0.6322855079854729,15,44950.0
FXBiJYc4ovLicyEbFT17Yw,Life Center Athletic Club,84094,Sandy,40.572472,-111.85401,3.8,21,gyms,,0,1,0,0,27507.0,106732.0,36.5,528700.0,9714.0,19.111498891191335,21.372741483985894,1,22,42,,3.091042453358316,0.665828024705384,12,45223.07692307692
KyToP5E4YwwNSGWBKMjKRA,Orangetheory Fitness,84047,Cottonwood Heights,40.6248833713755,-111.855084531006,4.4,49,bootcamps,,0,1,0,0,37411.0,75954.0,33.1,434300.0,16280.0,16.5726657934832,31.530833177407715,2,21,53,1.0,3.912023005428146,0.8017439181492627,9,117960.0
n0Q8N8sN6kORc71jN2srJA,CrossFit Utah Valley,84042,Lindon,40.33652095593725,-111.750409,5.0,5,intervaltraininggyms,,0,1,0,0,11725.0,121275.0,29.8,676900.0,3368.0,18.396588486140725,14.797441364605543,1,15,48,,1.791759469228055,0.6656836091915219,9,17350.0
4iPOgVdlbphwq6XwMw0mVQ,Planet Fitness,84020,Draper,40.5288971,-111.8606257,4.5,10,healthtrainers,,0,1,0,0,50278.0,128910.0,34.3,784800.0,16981.0,20.65316838378615,19.990850869167428,7,13,28,1.0,2.3978952727983707,0.6717328553768931,22,43699.99999999999
bbrUrlZFj8HUHRv-SunsYg,Stillwell Spa,84092,Alta,40.591248,-111.632414,4.2,16,massage,,0,1,0,0,27651.0,151500.0,43.2,764800.0,9366.0,21.35546634841416,12.509493327546926,0,3,3,1.0,2.833213344056216,0.6819866229338553,6,49414.285714285725
IGeXNYIE2AKDBxJUASeO4w,Anytime Fitness,84045,Saratoga Springs,40.387930241512,-111.908042427672,4.4,10,gyms,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,5,10,17,1.0,2.3978952727983707,0.6617328553768931,16,55064.70588235295
DGCeICccGdssF4gyu2FXHw,HOTWORX - Draper Peaks,84020,Draper,40.52709,-111.88562,3.8,24,yoga,,0,1,0,0,50278.0,128910.0,34.3,784800.0,16981.0,20.65316838378615,19.990850869167428,4,18,33,,3.2188758248682006,0.6776487488207718,22,43699.99999999999
iatM6gHHt4KJu5UnLNUFWQ,Rio Combat Team Utah,84045,Saratoga Springs,40.39762448379405,-111.91924273946884,5.0,5,brazilianjiujitsu,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,2,9,15,,1.791759469228055,0.6656836091915219,16,55064.70588235295
gb4y9xIPunBeY9N4CS1Z5Q,YogaVega,84045,Saratoga Springs,40.385607,-111.914655,5.0,10,yoga,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,6,10,16,1.0,2.3978952727983707,0.7217328553768931,16,55064.70588235295
Pe8U2NbCpv5UgeErd59KQQ,Core 7 Fitness Sandy,84094,Salt Lake City,40.5855427,-111.8629651,4.6,9,yoga,,0,1,0,0,27507.0,106732.0,36.5,528700.0,9714.0,19.111498891191335,21.372741483985894,6,26,47,,2.302585092994046,0.6729195437388769,12,45223.07692307692
OfXRw_PXS6iZs9SkZj_i8w,SG Thrive Personal Training,84005,Eagle Mountain,40.325135,-111.99656,0.0,0,healthtrainers,335.87972980390094,0,0,0,0,52530.0,113437.0,23.1,515600.0,12566.0,12.986864648772132,22.65943270512088,0,1,3,,0.0,0.0,7,148787.5
TrOs-2s6i2j7WhXb2LDqpQ,Brick Canvas Fitness,84043,Lehi,40.42566,-111.88876,4.3,9,yoga,,0,0,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,0,4,12,,2.302585092994046,0.6429195437388768,22,93995.65217391304
yUVNeKE67TEEHuwCbJ3k7g,Club Pilates,84045,Saratoga Springs,40.38364457451659,-111.9161195459158,4.0,4,pilates,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,6,10,14,,1.6094379124341003,0.5488243744103859,16,55064.70588235295
CyMdvN7ZATl1wCx9dRGKtw,Ning Tae Kwon Do School,84005,Eagle Mountain,40.37915360539517,-111.9726024294481,5.0,1,taekwondo,,0,1,0,0,52530.0,113437.0,23.1,515600.0,12566.0,12.986864648772132,22.65943270512088,1,5,15,,0.6931471805599453,0.5640951693284909,7,148787.5
4FX2j2UppXz8krReL5uV-Q,The Ranches Fitness,84005,Eagle Mountain,40.37619540000001,-111.9688377,5.0,1,gyms,,0,1,0,0,52530.0,113437.0,23.1,515600.0,12566.0,12.986864648772132,22.65943270512088,1,5,15,,0.6931471805599453,0.5640951693284909,7,148787.5
5m84PyIcTX_7NHHJ_EYvCw,Precision Martial Arts,84005,Eagle Mountain,40.31509,-112.00425,0.0,0,martialarts,1318.218579206063,0,0,0,0,52530.0,113437.0,23.1,515600.0,12566.0,12.986864648772132,22.65943270512088,0,1,1,,0.0,0.0,7,148787.5
srhji5dNSwbX-myTsex6bg,Valkyrie Training,84045,Saratoga Springs,40.33843364259063,-111.91176170710123,5.0,2,healthcoach,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,1,4,7,,1.0986122886681098,0.601588439863031,16,55064.70588235295
XRh7jL-vh86G7ddM5QtWIQ,Freeplay,84045,Saratoga Springs,40.3656999,-111.92619,5.0,1,gyms,,0,0,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,0,8,18,,0.6931471805599453,0.5640951693284909,16,55064.70588235295
zri9bx67MF3e0WJSo49sZw,Park City Jiu Jitsu,84043,Lehi,40.4067177,-111.8602222,5.0,1,brazilianjiujitsu,,0,1,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,1,9,21,,0.6931471805599453,0.5640951693284909,22,93995.65217391304
IA17PJm9A6SLghBN1AoDVQ,Crossfit 1976,84005,Eagle Mountain,40.36157,-111.97597,0.0,0,intervaltraininggyms,4484.375484407252,0,0,0,0,52530.0,113437.0,23.1,515600.0,12566.0,12.986864648772132,22.65943270512088,1,4,8,,0.0,0.0,7,148787.5
SpHGQebgMxB7drM2nzcApg,Rage Fitness,84043,Lehi,40.38759833,-111.84479,5.0,2,gyms,,0,0,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,9,14,16,,1.0986122886681098,0.601588439863031,22,93995.65217391304
OLoqZU3GqhHKUagYfpUiVw,Bobby Lawrence Karate,84045,Saratoga Springs,40.385243,-111.914732,5.0,3,karate,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,6,10,15,,1.3862943611198906,0.6281903386569818,16,55064.70588235295
CbZzsj4JZDZTAiAtuLLlpA,Saratoga Springs Crossfit,84045,Saratoga Springs,40.3979549626394,-111.930412937109,4.0,1,intervaltraininggyms,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,2,9,13,,0.6931471805599453,0.46409516932849093,16,55064.70588235295
OdmBJUxHCNEbVKknAs_caw,Vasa Fitness - Saratoga Springs,84045,Saratoga Springs,40.386091875502274,-111.91477663422482,2.1,91,gyms,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,6,10,16,0.0,4.5217885770490405,0.6281288081983758,16,55064.70588235295
p31pd9nYVJHP9JHChuoXuA,F45 Training Traverse Mountain,84043,Lehi,40.432734,-111.880366,4.3,6,healthtrainers,,0,1,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,1,3,7,,1.9459101490553132,0.6099378890944547,22,93995.65217391304
jWDS6PAEgMlG0kuHHkkvJA,International Martial Arts Academy,84045,Saratoga Springs,40.39929,-111.92065,5.0,1,martialarts,,0,1,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,2,9,15,,0.6931471805599453,0.5640951693284909,16,55064.70588235295
yPShtX9Op68QeOszXNsrTg,Vitalogy Fitness,84043,Eagle Mountain,40.38024,-111.98768,0.0,0,healthtrainers,13157.520543001114,0,0,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,0,5,5,,0.0,0.0,22,93995.65217391304
xRxhT3Lk9dDx_4Pcyy4ZfQ,Mind Your Body Pilates,84005,Eagle Mountain ,40.3859129,-111.9993147,0.0,0,pilates,6962.464666331319,0,0,0,0,52530.0,113437.0,23.1,515600.0,12566.0,12.986864648772132,22.65943270512088,0,3,5,,0.0,0.0,7,148787.5
fCKK06SAYx78iRME2WlAjw,Peak Fit,84043,Lehi,40.3876021589536,-111.843117959797,5.0,1,gyms,,0,1,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,10,14,16,,0.6931471805599453,0.5640951693284909,22,93995.65217391304
6cKzI0L-RcA0zzU_jQS-kA,Jaguar Sport Karate,84005,Lehi,40.36157,-111.97597,0.0,0,karate,4484.37548440859,0,0,0,0,52530.0,113437.0,23.1,515600.0,12566.0,12.986864648772132,22.65943270512088,1,4,8,,0.0,0.0,7,148787.5
ZT1R2I-19WT5-KR9y6Hc6g,Imperial Dragon,84045,Saratoga Springs,40.3375,-111.93303,0.0,0,theater,5336.623579283309,0,0,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,0,3,8,,0.0,0.0,16,55064.70588235295
wu5rEpU-gmRrCi7ALQw6Mw,Earthen Phoenix,84103,Salt Lake City,40.77395,-111.86931,0.0,0,massage_therapy,53496.76492275735,0,0,0,0,23749.0,83916.0,36.1,779200.0,12557.0,27.445366120678766,34.220388226872714,1,32,68,,0.0,0.0,1,406350.00000000006
wHalRgv8xL-kbhIVoCS2jg,Fitness With Harmonie,84065,Bluffdale,40.4744928,-111.9564892,0.0,0,nutritionists,17079.545077179493,0,0,0,0,50768.0,128192.0,34.3,632100.0,15790.0,16.644342893161046,18.113772455089823,0,1,4,,0.0,0.0,13,65685.71428571429
Fp_5L5T-8x5LnKCeRqgYjA,Jenn Bass Personal Training,84045,Saratoga Springs,40.338434,-111.911762,0.0,0,healthtrainers,7105.49235074761,0,0,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,1,4,7,,0.0,0.0,16,55064.70588235295
bmrvOotzmPxIzHI_ex5Ekw,"HOTWORX - Saratoga Springs, UT",84045,Saratoga Springs,40.38061,-111.91597,0.0,0,yoga,9124.835978920546,0,0,0,0,45429.0,130331.0,23.7,613100.0,11181.0,16.63254749169033,20.605780448612123,5,10,16,,0.0,0.0,16,55064.70588235295
RCskqlUyJAtgfKF4sO7zog,Teaunas Macros,84043,Lehi,40.41085756648357,-111.8733226178466,0.0,0,healthtrainers,14059.361848281209,0,0,0,0,88390.0,129852.0,26.9,607500.0,24800.0,18.539427537051704,24.45864916845797,1,5,28,,0.0,0.0,22,93995.65217391304
VG8qAsVupV_egMBw5mHpaA,Kilted Fitness,84015,Sunset,41.1420677,-112.0332219,0.0,0,healthtrainers,91086.26056647228,0,0,0,0,71812.0,95519.0,32.2,417100.0,22482.0,11.378321171948977,23.19250264579736,2,14,26,,0.0,0.0,15,104093.75000000001
zlUpC7QDw7sCCNsgwQ4u5w,L8R Lifestyle,84009,South Jordan,40.55933,-112.02149,4.2,5,healthtrainers,,0,1,0,0,44186.0,137922.0,33.8,606500.0,13424.0,17.736387090933782,17.378807767166073,0,7,22,,1.791759469228055,0.585683609191522,9,76790.00000000001
PQ598DloUsKXAm59zvwULw,Orangetheory Fitness,84095,South Jordan,40.5425,-111.9809,4.6,38,gyms,,0,1,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,3,21,39,1.0,3.6635616461296463,0.7987687501871574,20,30328.571428571428
AMupsdwhvpzt0NPoE16YOg,Suvita Hot Yoga South Jordan,84095,Salt Lake City,40.5418192,-111.9807949,4.4,35,yoga,,0,1,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,3,21,40,1.0,3.58351893845611,0.7713672183830438,20,30328.571428571428
BcJceAv9R630i-G5t3P5Vg,South Jordan Fitness And Aquatic Center,84095,South Jordan,40.5541079498476,-111.939125082471,3.8,21,swimminglessons,,0,0,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,4,8,48,,3.091042453358316,0.665828024705384,20,30328.571428571428
Ku4vri6IDUacycnXgAYu9g,Gracie Jiujitsu - South Jordan,84009,South Jordan,40.546464905562,-112.01570753202586,5.0,3,selfdefenseclasses,,0,1,0,0,44186.0,137922.0,33.8,606500.0,13424.0,17.736387090933782,17.378807767166073,1,12,34,,1.3862943611198906,0.6281903386569818,9,76790.00000000001
kb2K9T2W2sHwGUcyw1Bd4w,TruMotion - South Jordan,84009,South Jordan,40.573745,-111.977701,4.6,5,martialarts,,0,1,0,0,44186.0,137922.0,33.8,606500.0,13424.0,17.736387090933782,17.378807767166073,1,10,44,,1.791759469228055,0.6256836091915219,9,76790.00000000001
f-6VHbtBLvLujoCz0rOjGQ,Planet Fitness,84009,South Jordan,40.540919,-111.985765,3.5,45,gyms,,0,1,0,0,44186.0,137922.0,33.8,606500.0,13424.0,17.736387090933782,17.378807767166073,3,20,44,,3.828641396489095,0.7040336388698849,9,76790.00000000001
LUpahPVj4PPjx16HJZay-A,Legends Boxing - Riverton,84096,Riverton,40.523884,-111.9869487,4.4,11,boxing,,0,1,0,0,74603.0,122881.0,29.7,586800.0,21652.0,16.3840596222672,23.319437556130453,4,20,37,1.0,2.4849066497880004,0.6697787785200129,13,124264.28571428572
CKfaS2VWHYu3KYMzitXa9A,Championship Martial Arts,84088,West Jordan,40.58872940883538,-111.9569723185938,4.5,11,martialarts,,0,1,0,0,39228.0,105142.0,34.5,482500.0,13082.0,12.977974915876414,21.211889466707454,2,16,44,1.0,2.4849066497880004,0.6797787785200129,21,37822.72727272727
cJFIgSJW55gbzaTFybwgxA,Bobby Lawrence Karate,84096,Herriman,40.51168,-112.02562,4.4,11,karate,,0,1,0,0,74603.0,122881.0,29.7,586800.0,21652.0,16.3840596222672,23.319437556130453,5,9,23,1.0,2.4849066497880004,0.6697787785200129,13,124264.28571428572
P795GZKU4xQEhUpr1ecxgQ,EōS Fitness,84095,South Jordan,40.55932,-111.97322,2.9,18,gyms,,0,1,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,4,19,42,0.0,2.9444389791664403,0.5622716332693221,20,30328.571428571428
0QvWVbRHAvI-0qbx38TSZA,F45 SoDa Row,84009,South Jordan,40.54656,-112.00183,5.0,1,gyms,,0,1,0,0,44186.0,137922.0,33.8,606500.0,13424.0,17.736387090933782,17.378807767166073,3,17,37,,0.6931471805599453,0.5640951693284909,9,76790.00000000001
rMf0VzzBXQy_PpFa0ADBBw,Kyu Shin Ryu Karate,84095,South Jordan,40.55508655380868,-111.98274837633336,5.0,2,karate,,0,0,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,4,16,34,,1.0986122886681098,0.601588439863031,20,30328.571428571428
WOeVx7k4iEC6sTwtlRitWQ,Rumble Boxing,84096,Riverton,40.50841599606977,-111.99818008703308,4.1,13,boxing,,0,1,0,0,74603.0,122881.0,29.7,586800.0,21652.0,16.3840596222672,23.319437556130453,3,16,27,1.0,2.6390573296152584,0.6540330584229456,13,124264.28571428572
d_x3UQ67soDQUNW1kj-z1Q,Coach Sav Fitness,84095,South Jordan,40.557253,-111.978903,5.0,1,healthcoach,,0,1,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,4,15,39,,0.6931471805599453,0.5640951693284909,20,30328.571428571428
QYUflwESFmst9e3-lbYW9Q,VASA Fitness - South Jordan,84095,South Jordan,40.5603617714957,-111.9792338872595,2.3,77,gyms,,0,1,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,4,15,39,0.0,4.356708826689592,0.6328639195156485,20,30328.571428571428
R93CAH5jhcNKkfjgdX30Hg,Club Pilates,84095,South Jordan,40.54186820807131,-111.97987094559473,3.7,3,pilates,,0,1,0,0,38532.0,126968.0,39.1,718200.0,13326.0,19.50586525485311,16.529118654624728,3,20,39,,1.3862943611198906,0.4981903386569819,20,30328.571428571428
