category_group,price,median_income,median_home_value,median_age,pct_bachelors,pct_prime_gym_age,total_pop,competition_1km,competition_3km,market_gap,gym_density_per_1k,income_per_competitor,success_score,id,name,zip_code,latitude,longitude
mind_body,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,6,14,67605.0,0.3308375413546927,8022.0,0.0,1tTGVsTiWRu9pqacZ1mQrQ,Soleil,84003,40.430838,-111.788803
general_gym,0,65548.0,434700.0,33.0,15.275950418946058,34.35703898621979,28882.0,3,75,52226.31578947369,0.6232255383976179,862.4736842105264,0.601588439863031,MZn-oQPwd6YStvtl5PXbKA,Fit To Recover,84115,40.74079100546099,-111.88931566012856
mind_body,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,13,22,93995.65217391304,0.24889693404231247,5645.739130434783,0.5640951693284909,-jstiI1dmdxeWyOvZaC_4w,Sarah Yoga & Wellness | Reiki Lehi UT | Life Coaching,84043,40.879203,-111.891747
martial_arts,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,6,16,67605.0,0.3308375413546927,7078.235294117647,0.5640951693284909,53qf3Uw6hs-FL6Vw9v6o3w,Bushi-Ban Martial Arts & Fitness,84003,40.3729,-111.77847
other,0,102445.0,526300.0,32.8,19.112030893302897,22.3848435066459,46871.0,6,23,47690.90909090909,0.4480382325958482,4268.541666666667,0.601588439863031,IgcB1LnZVvJii5ya5s8IWg,Soul Elevation Wellness,84010,40.8846345071759,-111.87815072531768
other,0,72108.0,458300.0,35.7,18.558695140758555,28.24319732336566,38257.0,2,27,83115.38461538461,0.31366808688606007,2575.285714285714,0.5640951693284909,507QWyRatQfF0HRrIWa9Jg,the balance babe,84107,40.6778263,-111.8736499
general_gym,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,6,13,67605.0,0.3308375413546927,8595.0,0.0,m1qac4lDlkjxkFi3_qdHWw,Peak Performance,84003,40.42941469042721,-111.786451
other,0,145034.0,731200.0,36.2,25.520670216097713,20.991230817413093,25544.0,5,63,53620.000000000015,0.35233322893830255,2266.15625,0.5640951693284909,DFtBlLNvP-x9Rcwh3H77yg,Salt City Wellness,84109,40.738916416819784,-111.8707517738652
general_gym,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,5,12,93995.65217391304,0.24889693404231247,9988.615384615385,0.5640951693284909,bpt_XEfvpLZLQjs23YY8nw,Crossfit Timpanogos,84043,40.3870022900045,-111.829768875463
martial_arts,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,6,13,67605.0,0.3308375413546927,8595.0,0.0,iNM_J9YOayHSmdFKjSiIdA,Wolves Den Jiu Jitsu,84003,40.430712,-111.7859
general_gym,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,5,17,67605.0,0.3308375413546927,6685.0,0.6522095223637767,zTkUGAYV8xgKThXZz-aR2A,VASA Fitness,84003,40.371746,-111.782269
martial_arts,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,6,15,67605.0,0.3308375413546927,7520.625,0.401588439863031,Sh4LbjMTLA9D_CYL7XqavQ,Booth's ATA Black Belt Academy,84003,40.3733836,-111.7866353
other,0,75571.0,582000.0,23.4,14.24385442995504,44.41138971525712,44707.0,0,0,124093.75,0.33551792784127765,75571.0,0.0,vMi-upxBf_e5si-EK39YIQ,Utah Premier Horseback Riding,84604,40.39490011421506,-111.59259627248592
martial_arts,0,105649.0,536100.0,27.8,16.987011900529144,23.627465333695856,47813.0,4,15,75313.33333333333,0.2928073954782172,6603.0625,0.5640951693284909,yXAqMIktVAa6F_aV3KfNkA,Premier Martial Arts,84062,40.35523,-111.73693
personal_training,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,6,13,67605.0,0.3308375413546927,8595.0,0.0,PSV01KsYZ0xzDeHcxtePhQ,Alloy Personal Training Highland,84003,40.43105061868705,-111.7858966
other,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,6,14,67605.0,0.3308375413546927,8022.0,0.0,lS_OIa78aH81Q3CHDPHYCg,Pure Barre,84003,40.430838,-111.788803
general_gym,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,1,3,93995.65217391304,0.24889693404231247,32463.0,0.4497787785200129,wedeiyVwcdLpkqksIkpMbQ,VASA Fitness - Lehi,84043,40.430043304978575,-111.82307222667929
personal_training,0,170500.0,980300.0,38.9,21.770403759470604,12.7937086410281,10427.0,4,11,22233.333333333332,0.47952431188261246,14208.333333333334,0.0,66u18CGIr4ThoyOwMLYeUw,Alpine Yoga,84004,40.45256,-111.77925
personal_training,0,105649.0,536100.0,27.8,16.987011900529144,23.627465333695856,47813.0,3,22,75313.33333333333,0.2928073954782172,4593.434782608696,0.0,ysTZx0yiBphoYgLV4f2sqA,Total Health and Fitness,84062,40.3602,-111.76435
mind_body,0,105649.0,536100.0,27.8,16.987011900529144,23.627465333695856,47813.0,1,8,75313.33333333333,0.2928073954782172,11738.777777777777,0.0,sW8fcNi7d38RDgKD8tbbFg,Club Pilates,84062,40.415217141245634,-111.77110212890494
personal_training,0,170500.0,980300.0,38.9,21.770403759470604,12.7937086410281,10427.0,4,11,22233.333333333332,0.47952431188261246,14208.333333333334,0.0,3qh3JPoPY5JA7v2x4uOIMw,Vista Yoga,84004,40.45256,-111.77925
martial_arts,0,120330.0,630300.0,28.0,18.986592373324047,23.54344419293052,57430.0,8,16,67605.0,0.3308375413546927,7078.235294117647,0.0,z4f2SKHlFvv81L4LTi8zGQ,Thetacore Academy of Combat Martial Arts,84003,40.36865,-111.78863
other,0,87813.0,648900.0,40.9,24.171337069655724,20.144115292233785,24980.0,10,15,26484.210526315783,0.7205764611689351,5488.3125,0.0,296vX1QZt8XmQt4ZPy9n3A,Ray: Massage & Wellness,84117,40.6662332,-111.83119880353044
personal_training,0,128910.0,784800.0,34.3,20.65316838378615,19.990850869167428,50278.0,4,18,43699.99999999999,0.43756712677513027,6784.736842105263,0.0,WgNSIyeZa29HkOUZ87cu5g,Fitivated Fitness,84020,40.5252265930176,-111.881622314453
other,2,115515.0,659900.0,41.1,24.097964638157897,18.493009868421055,38912.0,4,15,39977.77777777778,0.4368832236842105,7219.6875,0.8045079836019078,oN6AlSFFdKoVbajK9_QG8Q,The Anatomy of Wellness,84121,40.6251747,-111.8207605
mind_body,0,106732.0,528700.0,36.5,19.111498891191335,21.372741483985894,27507.0,2,25,45223.07692307692,0.4362525902497546,4105.076923076923,0.8488070138241194,GyMHs8PiJ417GbqD65zcTw,Mountain Yoga Sandy,84094,40.581649659582894,-111.85228631901076
martial_arts,0,105142.0,482500.0,34.5,12.977974915876414,21.211889466707454,39228.0,1,19,37822.72727272727,0.5353319057815846,5257.1,0.7619866229338552,lkv46KzWibb2AU55gi-ZRA,Absolute MMA,84088,40.6099,-111.93048
personal_training,0,75954.0,434300.0,33.1,16.5726657934832,31.530833177407715,37411.0,1,11,117960.0,0.24057095506669163,6329.5,0.772271633269322,_CSPFr9GieWI0AHd7ogdyg,Big Mountain Barbell,84047,40.6121199,-111.911007
mind_body,0,105649.0,536100.0,27.8,16.987011900529144,23.627465333695856,47813.0,1,22,75313.33333333333,0.2928073954782172,4593.434782608696,0.7158280247053841,4Na1GPIGUAMWuw9x-ABOjg,Purify Wellness Center,84062,40.35095178486144,-111.76098355998916
other,0,128910.0,784800.0,34.3,20.65316838378615,19.990850869167428,50278.0,5,15,43699.99999999999,0.43756712677513027,8056.875,0.7071803103241266,hQdXK2Oe7pH3WCOzFvLQjQ,Neighborhood Acupuncture and Healing Arts,84020,40.52259968172675,-111.86464929833544
martial_arts,0,78991.0,461900.0,32.3,14.882515095825678,23.601995274350223,30472.0,5,24,44950.0,0.4922551850879496,3159.64,0.6817328553768931,W_sW-1gmb4kw7T7CccYZcg,Westwind Karate Schools,84070,40.579011,-111.874025
martial_arts,0,78991.0,461900.0,32.3,14.882515095825678,23.601995274350223,30472.0,3,22,44950.0,0.4922551850879496,3434.391304347826,0.6799378890944546,armVET_Q4fU0AHGtldd47w,Jeremy Horn's Elite Performance MMA,84070,40.5854913,-111.9052229
other,0,78991.0,461900.0,32.3,14.882515095825678,23.601995274350223,30472.0,2,16,44950.0,0.4922551850879496,4646.529411764706,0.773860073132353,UTMSiLFDOTwtqaH2k2eD6w,Momentum Indoor Climbing- Sandy,84070,40.564417706467005,-111.897902
general_gym,0,115515.0,659900.0,41.1,24.097964638157897,18.493009868421055,38912.0,1,15,39977.77777777778,0.4368832236842105,7219.6875,0.7704619719263041,O6TZChxAiFoEq-MdbDIDiw,Xcel Fitness,84121,40.63959945701111,-111.83302187909852
martial_arts,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,0,16,30328.571428571428,0.5190491020450535,7468.705882352941,0.7440330584229455,ckiv88p9G9RpfMJq5dYHIg,Unified Brazilian Jiu Jitsu,84095,40.5616157,-111.9227193
martial_arts,0,138556.0,698900.0,40.8,22.872942063591807,13.430522391185958,23871.0,3,18,35622.22222222222,0.3351346822504294,7292.421052631579,0.752271633269322,wrTChy7IJ9ysqxGzUZvIag,Personal Mastery Martial Arts,84093,40.5931945,-111.83078077916794
mind_body,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,1,16,30328.571428571428,0.5190491020450535,7468.705882352941,0.6717328553768931,ZCj4QbfqB_czH-Gc_CuDuA,Evolve Wellness Collective,84095,40.562785,-111.903721
martial_arts,0,75954.0,434300.0,33.1,16.5726657934832,31.530833177407715,37411.0,2,11,117960.0,0.24057095506669163,6329.5,0.6897787785200128,5-BvKiwXYRr7UB2hr4_Kpw,WestWind Karate,84047,40.619881,-111.899476
general_gym,0,78991.0,461900.0,32.3,14.882515095825678,23.601995274350223,30472.0,2,19,44950.0,0.4922551850879496,3949.55,0.7813731144772927,mWbxSuoaJufpbQ2_CbI8GQ,Orangetheory Fitness,84070,40.56487,-111.89016
mind_body,0,115515.0,659900.0,41.1,24.097964638157897,18.493009868421055,38912.0,5,19,39977.77777777778,0.4368832236842105,5775.75,0.7347653195890929,QTvSe8eQ_720rBlKp_O1Ww,Yoga Sunné,84121,40.623697,-111.826592
other,3,151500.0,764800.0,43.2,21.35546634841416,12.509493327546926,27651.0,0,3,49414.285714285725,0.21699034392969513,37875.0,0.7322233970799276,kCLXx9NgZfOEys3STRj7rA,The Cliff Spa,84092,40.58260659252161,-111.65421125896988
mind_body,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,9,14,93995.65217391304,0.24889693404231247,8656.8,0.7019866229338553,4_MyAmae-ZQ4AKbwue4iTg,Mindpose,84043,40.38821141606656,-111.8446784
other,0,115515.0,659900.0,41.1,24.097964638157897,18.493009868421055,38912.0,0,19,39977.77777777778,0.4368832236842105,5775.75,0.7119866229338552,ZfPeORlTE_Bcj1cl8_7QaA,Awaken Studios,84121,40.639136,-111.855087
personal_training,0,128910.0,784800.0,34.3,20.65316838378615,19.990850869167428,50278.0,2,12,43699.99999999999,0.43756712677513027,9916.153846153846,0.7404128142734169,qWZgkbOAxnpyx75PUpg7gw,Collin Willis Fitness,84020,40.50364,-111.8984059
mind_body,0,128910.0,784800.0,34.3,20.65316838378615,19.990850869167428,50278.0,2,14,43699.99999999999,0.43756712677513027,8594.0,0.759938469541394,NW_n4LKv1ihlf8MMHUHnHQ,Cradle Your Soul Yoga & Massage,84020,40.5274184,-111.8973735
other,0,128192.0,632100.0,34.3,16.644342893161046,18.113772455089823,50768.0,2,5,65685.71428571429,0.25606681374093915,21365.333333333332,0.7031768797260619,2hUyAc5gP7mo0gYXsZ7Zrw,StayFITT Training,84065,40.5221651,-111.9342555
martial_arts,0,106732.0,528700.0,36.5,19.111498891191335,21.372741483985894,27507.0,6,26,45223.07692307692,0.4362525902497546,3953.037037037037,0.6522855079854728,J18xHVX6Cv1qQEG0RijRZA,Level Up Martial Arts,84094,40.583597211252155,-111.86245996566372
mind_body,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,1,3,93995.65217391304,0.24889693404231247,32463.0,0.6897787785200128,B67jt2aW5FvcmwIG19P3Sg,Club Pilates,84043,40.4332726738586,-111.8804735
other,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,4,18,17350.0,0.767590618336887,6382.894736842105,0.7129195437388769,S6QXCEu_U5s32pCvc9BbJg,Karve Barre Studio,84042,40.34755101452691,-111.72770207388731
martial_arts,0,115515.0,659900.0,41.1,24.097964638157897,18.493009868421055,38912.0,1,22,39977.77777777778,0.4368832236842105,5022.391304347826,0.7679691171769947,ckRQQHtO550JF9JmYq1i5g,TITLE Boxing Club,84121,40.609318,-111.832133
martial_arts,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,5,13,93995.65217391304,0.24889693404231247,9275.142857142857,0.6799378890944546,o3twKUZ0eWNKN5X8srV0Dg,Lehi Jujitsu,84043,40.3880615,-111.8501587
general_gym,0,78991.0,461900.0,32.3,14.882515095825678,23.601995274350223,30472.0,7,20,44950.0,0.4922551850879496,3761.4761904761904,0.6729195437388769,cYt9VeabjtRX3SykM366YA,Crossfit Sandy,84070,40.5838102,-111.8721781
other,0,75954.0,434300.0,33.1,16.5726657934832,31.530833177407715,37411.0,2,11,117960.0,0.24057095506669163,6329.5,0.7217328553768931,atNDyoeFAkQzl3BhtismTA,Shao Long Academy of Chinese Martial Arts,84047,40.6248341,-111.9016698
martial_arts,0,78991.0,461900.0,32.3,14.882515095825678,23.601995274350223,30472.0,0,19,44950.0,0.4922551850879496,3949.55,0.6322855079854729,NYp2_UW9MlpADF0_rXct1g,Factum Crossfit Boxing & MMA,84070,40.599141,-111.909688
general_gym,0,106732.0,528700.0,36.5,19.111498891191335,21.372741483985894,27507.0,1,22,45223.07692307692,0.4362525902497546,4640.521739130435,0.665828024705384,FXBiJYc4ovLicyEbFT17Yw,Life Center Athletic Club,84094,40.572472,-111.85401
general_gym,0,75954.0,434300.0,33.1,16.5726657934832,31.530833177407715,37411.0,2,21,117960.0,0.24057095506669163,3452.4545454545455,0.8017439181492627,KyToP5E4YwwNSGWBKMjKRA,Orangetheory Fitness,84047,40.6248833713755,-111.855084531006
general_gym,0,121275.0,676900.0,29.8,18.396588486140725,14.797441364605543,11725.0,1,15,17350.0,0.767590618336887,7579.6875,0.6656836091915219,n0Q8N8sN6kORc71jN2srJA,CrossFit Utah Valley,84042,40.33652095593725,-111.750409
personal_training,0,128910.0,784800.0,34.3,20.65316838378615,19.990850869167428,50278.0,7,13,43699.99999999999,0.43756712677513027,9207.857142857143,0.6717328553768931,4iPOgVdlbphwq6XwMw0mVQ,Planet Fitness,84020,40.5288971,-111.8606257
other,0,151500.0,764800.0,43.2,21.35546634841416,12.509493327546926,27651.0,0,3,49414.285714285725,0.21699034392969513,37875.0,0.6819866229338553,bbrUrlZFj8HUHRv-SunsYg,Stillwell Spa,84092,40.591248,-111.632414
general_gym,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,5,10,55064.70588235295,0.3521979352396047,11848.272727272728,0.6617328553768931,IGeXNYIE2AKDBxJUASeO4w,Anytime Fitness,84045,40.387930241512,-111.908042427672
mind_body,0,128910.0,784800.0,34.3,20.65316838378615,19.990850869167428,50278.0,4,18,43699.99999999999,0.43756712677513027,6784.736842105263,0.6776487488207718,DGCeICccGdssF4gyu2FXHw,HOTWORX - Draper Peaks,84020,40.52709,-111.88562
martial_arts,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,2,9,55064.70588235295,0.3521979352396047,13033.1,0.6656836091915219,iatM6gHHt4KJu5UnLNUFWQ,Rio Combat Team Utah,84045,40.39762448379405,-111.91924273946884
mind_body,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,6,10,55064.70588235295,0.3521979352396047,11848.272727272728,0.7217328553768931,gb4y9xIPunBeY9N4CS1Z5Q,YogaVega,84045,40.385607,-111.914655
mind_body,0,106732.0,528700.0,36.5,19.111498891191335,21.372741483985894,27507.0,6,26,45223.07692307692,0.4362525902497546,3953.037037037037,0.6729195437388769,Pe8U2NbCpv5UgeErd59KQQ,Core 7 Fitness Sandy,84094,40.5855427,-111.8629651
personal_training,0,113437.0,515600.0,23.1,12.986864648772132,22.65943270512088,52530.0,0,1,148787.5,0.1332571863696935,56718.5,0.0,OfXRw_PXS6iZs9SkZj_i8w,SG Thrive Personal Training,84005,40.325135,-111.99656
mind_body,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,0,4,93995.65217391304,0.24889693404231247,25970.4,0.6429195437388768,TrOs-2s6i2j7WhXb2LDqpQ,Brick Canvas Fitness,84043,40.42566,-111.88876
mind_body,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,6,10,55064.70588235295,0.3521979352396047,11848.272727272728,0.5488243744103859,yUVNeKE67TEEHuwCbJ3k7g,Club Pilates,84045,40.38364457451659,-111.9161195459158
martial_arts,0,113437.0,515600.0,23.1,12.986864648772132,22.65943270512088,52530.0,1,5,148787.5,0.1332571863696935,18906.166666666668,0.5640951693284909,CyMdvN7ZATl1wCx9dRGKtw,Ning Tae Kwon Do School,84005,40.37915360539517,-111.9726024294481
general_gym,0,113437.0,515600.0,23.1,12.986864648772132,22.65943270512088,52530.0,1,5,148787.5,0.1332571863696935,18906.166666666668,0.5640951693284909,4FX2j2UppXz8krReL5uV-Q,The Ranches Fitness,84005,40.37619540000001,-111.9688377
martial_arts,0,113437.0,515600.0,23.1,12.986864648772132,22.65943270512088,52530.0,0,1,148787.5,0.1332571863696935,56718.5,0.0,5m84PyIcTX_7NHHJ_EYvCw,Precision Martial Arts,84005,40.31509,-112.00425
other,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,1,4,55064.70588235295,0.3521979352396047,26066.2,0.601588439863031,srhji5dNSwbX-myTsex6bg,Valkyrie Training,84045,40.33843364259063,-111.91176170710123
general_gym,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,0,8,55064.70588235295,0.3521979352396047,14481.222222222223,0.5640951693284909,XRh7jL-vh86G7ddM5QtWIQ,Freeplay,84045,40.3656999,-111.92619
martial_arts,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,1,9,93995.65217391304,0.24889693404231247,12985.2,0.5640951693284909,zri9bx67MF3e0WJSo49sZw,Park City Jiu Jitsu,84043,40.4067177,-111.8602222
general_gym,0,113437.0,515600.0,23.1,12.986864648772132,22.65943270512088,52530.0,1,4,148787.5,0.1332571863696935,22687.4,0.0,IA17PJm9A6SLghBN1AoDVQ,Crossfit 1976,84005,40.36157,-111.97597
general_gym,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,9,14,93995.65217391304,0.24889693404231247,8656.8,0.601588439863031,SpHGQebgMxB7drM2nzcApg,Rage Fitness,84043,40.38759833,-111.84479
martial_arts,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,6,10,55064.70588235295,0.3521979352396047,11848.272727272728,0.6281903386569818,OLoqZU3GqhHKUagYfpUiVw,Bobby Lawrence Karate,84045,40.385243,-111.914732
general_gym,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,2,9,55064.70588235295,0.3521979352396047,13033.1,0.4640951693284909,CbZzsj4JZDZTAiAtuLLlpA,Saratoga Springs Crossfit,84045,40.3979549626394,-111.930412937109
general_gym,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,6,10,55064.70588235295,0.3521979352396047,11848.272727272728,0.6281288081983758,OdmBJUxHCNEbVKknAs_caw,Vasa Fitness - Saratoga Springs,84045,40.386091875502274,-111.91477663422482
personal_training,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,1,3,93995.65217391304,0.24889693404231247,32463.0,0.6099378890944547,p31pd9nYVJHP9JHChuoXuA,F45 Training Traverse Mountain,84043,40.432734,-111.880366
martial_arts,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,2,9,55064.70588235295,0.3521979352396047,13033.1,0.5640951693284909,jWDS6PAEgMlG0kuHHkkvJA,International Martial Arts Academy,84045,40.39929,-111.92065
personal_training,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,0,5,93995.65217391304,0.24889693404231247,21642.0,0.0,yPShtX9Op68QeOszXNsrTg,Vitalogy Fitness,84043,40.38024,-111.98768
mind_body,0,113437.0,515600.0,23.1,12.986864648772132,22.65943270512088,52530.0,0,3,148787.5,0.1332571863696935,28359.25,0.0,xRxhT3Lk9dDx_4Pcyy4ZfQ,Mind Your Body Pilates,84005,40.3859129,-111.9993147
general_gym,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,10,14,93995.65217391304,0.24889693404231247,8656.8,0.5640951693284909,fCKK06SAYx78iRME2WlAjw,Peak Fit,84043,40.3876021589536,-111.843117959797
martial_arts,0,113437.0,515600.0,23.1,12.986864648772132,22.65943270512088,52530.0,1,4,148787.5,0.1332571863696935,22687.4,0.0,6cKzI0L-RcA0zzU_jQS-kA,Jaguar Sport Karate,84005,40.36157,-111.97597
other,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,0,3,55064.70588235295,0.3521979352396047,32582.75,0.0,ZT1R2I-19WT5-KR9y6Hc6g,Imperial Dragon,84045,40.3375,-111.93303
other,0,83916.0,779200.0,36.1,27.445366120678766,34.220388226872714,23749.0,1,32,406350.00000000006,0.042107036085729924,2542.909090909091,0.0,wu5rEpU-gmRrCi7ALQw6Mw,Earthen Phoenix,84103,40.77395,-111.86931
personal_training,0,128192.0,632100.0,34.3,16.644342893161046,18.113772455089823,50768.0,0,1,65685.71428571429,0.25606681374093915,64096.0,0.0,wHalRgv8xL-kbhIVoCS2jg,Fitness With Harmonie,84065,40.4744928,-111.9564892
personal_training,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,1,4,55064.70588235295,0.3521979352396047,26066.2,0.0,Fp_5L5T-8x5LnKCeRqgYjA,Jenn Bass Personal Training,84045,40.338434,-111.911762
mind_body,0,130331.0,613100.0,23.7,16.63254749169033,20.605780448612123,45429.0,5,10,55064.70588235295,0.3521979352396047,11848.272727272728,0.0,bmrvOotzmPxIzHI_ex5Ekw,"HOTWORX - Saratoga Springs, UT",84045,40.38061,-111.91597
personal_training,0,129852.0,607500.0,26.9,18.539427537051704,24.45864916845797,88390.0,1,5,93995.65217391304,0.24889693404231247,21642.0,0.0,RCskqlUyJAtgfKF4sO7zog,Teaunas Macros,84043,40.41085756648357,-111.8733226178466
personal_training,0,95519.0,417100.0,32.2,11.378321171948976,23.19250264579736,71812.0,2,14,104093.75,0.20887873892942682,6367.933333333333,0.0,VG8qAsVupV_egMBw5mHpaA,Kilted Fitness,84015,41.1420677,-112.0332219
personal_training,0,137922.0,606500.0,33.8,17.736387090933782,17.378807767166073,44186.0,0,7,76790.00000000001,0.2036844249309736,17240.25,0.585683609191522,zlUpC7QDw7sCCNsgwQ4u5w,L8R Lifestyle,84009,40.55933,-112.02149
general_gym,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,3,21,30328.571428571428,0.5190491020450535,5771.272727272727,0.7987687501871574,PQ598DloUsKXAm59zvwULw,Orangetheory Fitness,84095,40.5425,-111.9809
mind_body,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,3,21,30328.571428571428,0.5190491020450535,5771.272727272727,0.7713672183830438,AMupsdwhvpzt0NPoE16YOg,Suvita Hot Yoga South Jordan,84095,40.5418192,-111.9807949
other,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,4,8,30328.571428571428,0.5190491020450535,14107.555555555555,0.665828024705384,BcJceAv9R630i-G5t3P5Vg,South Jordan Fitness And Aquatic Center,84095,40.5541079498476,-111.939125082471
martial_arts,0,137922.0,606500.0,33.8,17.736387090933782,17.378807767166073,44186.0,1,12,76790.00000000001,0.2036844249309736,10609.384615384615,0.6281903386569818,Ku4vri6IDUacycnXgAYu9g,Gracie Jiujitsu - South Jordan,84009,40.546464905562,-112.01570753202586
martial_arts,0,137922.0,606500.0,33.8,17.736387090933782,17.378807767166073,44186.0,1,10,76790.00000000001,0.2036844249309736,12538.363636363636,0.6256836091915219,kb2K9T2W2sHwGUcyw1Bd4w,TruMotion - South Jordan,84009,40.573745,-111.977701
general_gym,0,137922.0,606500.0,33.8,17.736387090933782,17.378807767166073,44186.0,3,20,76790.00000000001,0.2036844249309736,6567.714285714285,0.7040336388698849,f-6VHbtBLvLujoCz0rOjGQ,Planet Fitness,84009,40.540919,-111.985765
martial_arts,0,122881.0,586800.0,29.7,16.3840596222672,23.319437556130453,74603.0,4,20,124264.28571428572,0.1742557269814887,5851.476190476191,0.6697787785200129,LUpahPVj4PPjx16HJZay-A,Legends Boxing - Riverton,84096,40.523884,-111.9869487
martial_arts,0,105142.0,482500.0,34.5,12.977974915876414,21.211889466707454,39228.0,2,16,37822.72727272727,0.5353319057815846,6184.823529411765,0.6797787785200129,CKfaS2VWHYu3KYMzitXa9A,Championship Martial Arts,84088,40.58872940883538,-111.9569723185938
martial_arts,0,122881.0,586800.0,29.7,16.3840596222672,23.319437556130453,74603.0,5,9,124264.28571428572,0.1742557269814887,12288.1,0.6697787785200129,cJFIgSJW55gbzaTFybwgxA,Bobby Lawrence Karate,84096,40.51168,-112.02562
general_gym,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,4,19,30328.571428571428,0.5190491020450535,6348.4,0.5622716332693221,P795GZKU4xQEhUpr1ecxgQ,EōS Fitness,84095,40.55932,-111.97322
general_gym,0,137922.0,606500.0,33.8,17.736387090933782,17.378807767166073,44186.0,3,17,76790.00000000001,0.2036844249309736,7662.333333333333,0.5640951693284909,0QvWVbRHAvI-0qbx38TSZA,F45 SoDa Row,84009,40.54656,-112.00183
martial_arts,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,4,16,30328.571428571428,0.5190491020450535,7468.705882352941,0.601588439863031,rMf0VzzBXQy_PpFa0ADBBw,Kyu Shin Ryu Karate,84095,40.55508655380868,-111.98274837633336
martial_arts,0,122881.0,586800.0,29.7,16.3840596222672,23.319437556130453,74603.0,3,16,124264.28571428572,0.1742557269814887,7228.294117647059,0.6540330584229456,WOeVx7k4iEC6sTwtlRitWQ,Rumble Boxing,84096,40.50841599606977,-111.99818008703308
other,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,4,15,30328.571428571428,0.5190491020450535,7935.5,0.5640951693284909,d_x3UQ67soDQUNW1kj-z1Q,Coach Sav Fitness,84095,40.557253,-111.978903
general_gym,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,4,15,30328.571428571428,0.5190491020450535,7935.5,0.6328639195156485,QYUflwESFmst9e3-lbYW9Q,VASA Fitness - South Jordan,84095,40.5603617714957,-111.9792338872595
mind_body,0,126968.0,718200.0,39.1,19.50586525485311,16.529118654624728,38532.0,3,20,30328.571428571428,0.5190491020450535,6046.0952380952385,0.4981903386569819,R93CAH5jhcNKkfjgdX30Hg,Club Pilates,84095,40.54186820807131,-111.97987094559473
mind_body,0,137922.0,606500.0,33.8,17.736387090933782,17.378807767166073,44186.0,0,17,76790.00000000001,0.2036844249309736,7662.333333333333,0.1640951693284909,cplSCBbqRs_cRkVhFuulKA,HOTWORX - South Jordan,84009,40.56212,-112.00258
